Date,Asset,Buy Date, Sell Date,Buy Price,Sell Price,Profit,Profit %,,
Apr/16/2018 12:30:21 AM,XRPBTC,Apr/15/2018 11:46:57 PM,Apr/16/2018 12:30:21 AM,0.00001074,0.00008220,0.00007146,665.3631285,,
Apr/16/2018 3:15:13 AM,IOTABTC,Apr/16/2018 3:15:13 AM,Apr/16/2018 12:30:21 AM,0.00019724,0.00008220,-0.00011504,665.3631285,,
Apr/16/2018 3:15:14 AM,XLMBTC,Apr/16/2018 3:15:14 AM,Apr/16/2018 12:30:21 AM,0.00003567,0.00008220,0.00004653,665.3631285,,
Apr/16/2018 4:15:00 AM,XRPBTC,Apr/16/2018 4:15:00 AM,Apr/16/2018 12:30:21 AM,0.00008184,0.00008220,0.00000036,665.3631285,,
Apr/16/2018 4:15:00 AM,XRPBTC,Apr/16/2018 4:15:00 AM,Apr/16/2018 12:30:21 AM,0.00008184,0.00008220,0.00000036,665.3631285,,
Apr/16/2018 4:15:02 AM,XLMBTC,Apr/16/2018 4:15:00 AM,Apr/16/2018 4:15:02 AM,0.00008184,0.00003538,-0.00004646,-56.76930596,,
Apr/16/2018 4:15:03 AM,ADABTC,Apr/16/2018 4:15:03 AM,Apr/16/2018 4:15:02 AM,0.00002934,0.00003538,0.00000604,-56.76930596,,
Apr/16/2018 5:15:04 AM,XVGBTC,Apr/16/2018 5:15:04 AM,Apr/16/2018 4:15:02 AM,0.00001039,0.00003538,0.00002499,-56.76930596,,
Apr/16/2018 5:15:09 AM,ADABTC,Apr/16/2018 5:15:04 AM,Apr/16/2018 5:15:09 AM,0.00001039,0.00002923,0.00001884,181.3282002,,
Apr/16/2018 5:15:19 AM,XVGBTC,Apr/16/2018 5:15:19 AM,Apr/16/2018 5:15:09 AM,0.00001040,0.00002923,0.00001883,181.3282002,,
Apr/16/2018 5:18:27 AM,IOTABTC,Apr/16/2018 5:15:19 AM,Apr/16/2018 5:18:27 AM,0.00001040,0.00019771,0.00018731,1801.057692,,
Apr/16/2018 5:18:53 AM,IOTABTC,Apr/16/2018 5:18:53 AM,Apr/16/2018 5:18:27 AM,0.00019798,0.00019771,-0.00000027,1801.057692,,
Apr/16/2018 5:18:54 AM,IOTABTC,Apr/16/2018 5:18:54 AM,Apr/16/2018 5:18:27 AM,0.00019797,0.00019771,-0.00000026,1801.057692,,
Apr/16/2018 5:19:18 AM,IOTABTC,Apr/16/2018 5:18:54 AM,Apr/16/2018 5:19:18 AM,0.00019797,0.00019780,-0.00000017,-0.085871597,,
Apr/16/2018 5:19:20 AM,IOTABTC,Apr/16/2018 5:18:54 AM,Apr/16/2018 5:19:20 AM,0.00019797,0.00019780,-0.00000017,-0.085871597,,
Apr/16/2018 5:19:44 AM,IOTABTC,Apr/16/2018 5:19:44 AM,Apr/16/2018 5:19:20 AM,0.00019843,0.00019780,-0.00000063,-0.085871597,,
Apr/16/2018 5:19:45 AM,IOTABTC,Apr/16/2018 5:19:45 AM,Apr/16/2018 5:19:20 AM,0.00019843,0.00019780,-0.00000063,-0.085871597,,
Apr/16/2018 5:19:46 AM,IOTABTC,Apr/16/2018 5:19:46 AM,Apr/16/2018 5:19:20 AM,0.00019843,0.00019780,-0.00000063,-0.085871597,,
Apr/16/2018 5:19:51 AM,IOTABTC,Apr/16/2018 5:19:51 AM,Apr/16/2018 5:19:20 AM,0.00019803,0.00019780,-0.00000023,-0.085871597,,
Apr/16/2018 5:20:16 AM,IOTABTC,Apr/16/2018 5:19:51 AM,Apr/16/2018 5:20:16 AM,0.00019803,0.00019761,-0.00000042,-0.212089077,,
Apr/16/2018 5:20:36 AM,IOTABTC,Apr/16/2018 5:19:51 AM,Apr/16/2018 5:20:36 AM,0.00019803,0.00019774,-0.00000029,-0.146442458,,
Apr/16/2018 5:20:36 AM,IOTABTC,Apr/16/2018 5:19:51 AM,Apr/16/2018 5:20:36 AM,0.00019803,0.00019774,-0.00000029,-0.146442458,,
Apr/16/2018 5:20:37 AM,IOTABTC,Apr/16/2018 5:19:51 AM,Apr/16/2018 5:20:37 AM,0.00019803,0.00019774,-0.00000029,-0.146442458,,
Apr/16/2018 5:27:24 AM,IOTABTC,Apr/16/2018 5:27:24 AM,Apr/16/2018 5:20:37 AM,0.00019803,0.00019774,-0.00000029,-0.146442458,,
Apr/16/2018 5:27:25 AM,IOTABTC,Apr/16/2018 5:27:25 AM,Apr/16/2018 5:20:37 AM,0.00019803,0.00019774,-0.00000029,-0.146442458,,
Apr/16/2018 5:27:26 AM,IOTABTC,Apr/16/2018 5:27:26 AM,Apr/16/2018 5:20:37 AM,0.00019803,0.00019774,-0.00000029,-0.146442458,,
Apr/16/2018 5:27:26 AM,IOTABTC,Apr/16/2018 5:27:26 AM,Apr/16/2018 5:20:37 AM,0.00019803,0.00019774,-0.00000029,-0.146442458,,
Apr/16/2018 5:27:30 AM,IOTABTC,Apr/16/2018 5:27:30 AM,Apr/16/2018 5:20:37 AM,0.00019803,0.00019774,-0.00000029,-0.146442458,,
Apr/16/2018 5:27:33 AM,IOTABTC,Apr/16/2018 5:27:33 AM,Apr/16/2018 5:20:37 AM,0.00019803,0.00019774,-0.00000029,-0.146442458,,
Apr/16/2018 5:27:33 AM,IOTABTC,Apr/16/2018 5:27:33 AM,Apr/16/2018 5:20:37 AM,0.00019803,0.00019774,-0.00000029,-0.146442458,,
Apr/16/2018 5:27:49 AM,IOTABTC,Apr/16/2018 5:27:33 AM,Apr/16/2018 5:27:49 AM,0.00019803,0.00019760,-0.00000043,-0.217138817,,
Apr/16/2018 5:27:50 AM,IOTABTC,Apr/16/2018 5:27:50 AM,Apr/16/2018 5:27:49 AM,0.00019803,0.00019760,-0.00000043,-0.217138817,,
Apr/16/2018 5:27:52 AM,IOTABTC,Apr/16/2018 5:27:50 AM,Apr/16/2018 5:27:52 AM,0.00019803,0.00019762,-0.00000041,-0.207039337,,
Apr/16/2018 5:27:56 AM,IOTABTC,Apr/16/2018 5:27:50 AM,Apr/16/2018 5:27:56 AM,0.00019803,0.00019762,-0.00000041,-0.207039337,,
Apr/16/2018 5:27:58 AM,IOTABTC,Apr/16/2018 5:27:50 AM,Apr/16/2018 5:27:58 AM,0.00019803,0.00019762,-0.00000041,-0.207039337,,
Apr/16/2018 5:27:58 AM,IOTABTC,Apr/16/2018 5:27:50 AM,Apr/16/2018 5:27:58 AM,0.00019803,0.00019762,-0.00000041,-0.207039337,,
Apr/16/2018 5:28:16 AM,IOTABTC,Apr/16/2018 5:27:50 AM,Apr/16/2018 5:28:16 AM,0.00019803,0.00019762,-0.00000041,-0.207039337,,
Apr/16/2018 5:28:16 AM,IOTABTC,Apr/16/2018 5:27:50 AM,Apr/16/2018 5:28:16 AM,0.00019803,0.00019762,-0.00000041,-0.207039337,,
Apr/16/2018 5:28:17 AM,IOTABTC,Apr/16/2018 5:27:50 AM,Apr/16/2018 5:28:17 AM,0.00019803,0.00019762,-0.00000041,-0.207039337,,
Apr/16/2018 5:29:58 AM,IOTABTC,Apr/16/2018 5:29:58 AM,Apr/16/2018 5:28:17 AM,0.00019800,0.00019762,-0.00000038,-0.207039337,,
Apr/16/2018 5:29:59 AM,IOTABTC,Apr/16/2018 5:29:59 AM,Apr/16/2018 5:28:17 AM,0.00019800,0.00019762,-0.00000038,-0.207039337,,
Apr/16/2018 5:29:59 AM,IOTABTC,Apr/16/2018 5:29:59 AM,Apr/16/2018 5:28:17 AM,0.00019800,0.00019762,-0.00000038,-0.207039337,,
Apr/16/2018 5:29:59 AM,IOTABTC,Apr/16/2018 5:29:59 AM,Apr/16/2018 5:28:17 AM,0.00019800,0.00019762,-0.00000038,-0.207039337,,
Apr/16/2018 5:30:23 AM,IOTABTC,Apr/16/2018 5:29:59 AM,Apr/16/2018 5:30:23 AM,0.00019800,0.00019773,-0.00000027,-0.136363636,,
Apr/16/2018 5:30:24 AM,IOTABTC,Apr/16/2018 5:29:59 AM,Apr/16/2018 5:30:24 AM,0.00019800,0.00019773,-0.00000027,-0.136363636,,
Apr/16/2018 5:30:25 AM,IOTABTC,Apr/16/2018 5:29:59 AM,Apr/16/2018 5:30:25 AM,0.00019800,0.00019773,-0.00000027,-0.136363636,,
Apr/16/2018 5:30:26 AM,IOTABTC,Apr/16/2018 5:29:59 AM,Apr/16/2018 5:30:26 AM,0.00019800,0.00019773,-0.00000027,-0.136363636,,
Apr/16/2018 5:30:48 AM,IOTABTC,Apr/16/2018 5:30:48 AM,Apr/16/2018 5:30:26 AM,0.00019796,0.00019773,-0.00000023,-0.136363636,,
Apr/16/2018 5:30:49 AM,IOTABTC,Apr/16/2018 5:30:49 AM,Apr/16/2018 5:30:26 AM,0.00019796,0.00019773,-0.00000023,-0.136363636,,
Apr/16/2018 5:30:49 AM,IOTABTC,Apr/16/2018 5:30:49 AM,Apr/16/2018 5:30:26 AM,0.00019796,0.00019773,-0.00000023,-0.136363636,,
Apr/16/2018 5:30:50 AM,IOTABTC,Apr/16/2018 5:30:50 AM,Apr/16/2018 5:30:26 AM,0.00019796,0.00019773,-0.00000023,-0.136363636,,
Apr/16/2018 5:30:50 AM,IOTABTC,Apr/16/2018 5:30:50 AM,Apr/16/2018 5:30:26 AM,0.00019796,0.00019773,-0.00000023,-0.136363636,,
Apr/16/2018 5:30:50 AM,IOTABTC,Apr/16/2018 5:30:50 AM,Apr/16/2018 5:30:26 AM,0.00019796,0.00019773,-0.00000023,-0.136363636,,
Apr/16/2018 5:30:51 AM,IOTABTC,Apr/16/2018 5:30:51 AM,Apr/16/2018 5:30:26 AM,0.00019796,0.00019773,-0.00000023,-0.136363636,,
Apr/16/2018 5:31:13 AM,IOTABTC,Apr/16/2018 5:30:51 AM,Apr/16/2018 5:31:13 AM,0.00019796,0.00019775,-0.00000021,-0.106082037,,
Apr/16/2018 5:31:15 AM,IOTABTC,Apr/16/2018 5:31:15 AM,Apr/16/2018 5:31:13 AM,0.00019795,0.00019775,-0.00000020,-0.106082037,,
Apr/16/2018 5:31:20 AM,IOTABTC,Apr/16/2018 5:31:20 AM,Apr/16/2018 5:31:13 AM,0.00019795,0.00019775,-0.00000020,-0.106082037,,
Apr/16/2018 5:31:21 AM,IOTABTC,Apr/16/2018 5:31:21 AM,Apr/16/2018 5:31:13 AM,0.00019795,0.00019775,-0.00000020,-0.106082037,,
Apr/16/2018 5:31:22 AM,IOTABTC,Apr/16/2018 5:31:22 AM,Apr/16/2018 5:31:13 AM,0.00019795,0.00019775,-0.00000020,-0.106082037,,
Apr/16/2018 5:31:22 AM,IOTABTC,Apr/16/2018 5:31:22 AM,Apr/16/2018 5:31:13 AM,0.00019795,0.00019775,-0.00000020,-0.106082037,,
Apr/16/2018 5:31:23 AM,IOTABTC,Apr/16/2018 5:31:23 AM,Apr/16/2018 5:31:13 AM,0.00019795,0.00019775,-0.00000020,-0.106082037,,
Apr/16/2018 5:31:24 AM,IOTABTC,Apr/16/2018 5:31:24 AM,Apr/16/2018 5:31:13 AM,0.00019795,0.00019775,-0.00000020,-0.106082037,,
Apr/16/2018 5:31:26 AM,IOTABTC,Apr/16/2018 5:31:26 AM,Apr/16/2018 5:31:13 AM,0.00019795,0.00019775,-0.00000020,-0.106082037,,
Apr/16/2018 5:31:39 AM,IOTABTC,Apr/16/2018 5:31:39 AM,Apr/16/2018 5:31:13 AM,0.00019802,0.00019775,-0.00000027,-0.106082037,,
Apr/16/2018 5:31:40 AM,IOTABTC,Apr/16/2018 5:31:39 AM,Apr/16/2018 5:31:40 AM,0.00019802,0.00019776,-0.00000026,-0.131299869,,
Apr/16/2018 5:31:40 AM,IOTABTC,Apr/16/2018 5:31:39 AM,Apr/16/2018 5:31:40 AM,0.00019802,0.00019776,-0.00000026,-0.131299869,,
Apr/16/2018 5:31:41 AM,IOTABTC,Apr/16/2018 5:31:41 AM,Apr/16/2018 5:31:40 AM,0.00019803,0.00019776,-0.00000027,-0.131299869,,
Apr/16/2018 5:31:47 AM,IOTABTC,Apr/16/2018 5:31:47 AM,Apr/16/2018 5:31:40 AM,0.00019803,0.00019776,-0.00000027,-0.131299869,,
Apr/16/2018 5:32:05 AM,IOTABTC,Apr/16/2018 5:32:05 AM,Apr/16/2018 5:31:40 AM,0.00019803,0.00019776,-0.00000027,-0.131299869,,
Apr/16/2018 5:32:05 AM,IOTABTC,Apr/16/2018 5:32:05 AM,Apr/16/2018 5:31:40 AM,0.00019803,0.00019776,-0.00000027,-0.131299869,,
Apr/16/2018 5:35:29 AM,IOTABTC,Apr/16/2018 5:32:05 AM,Apr/16/2018 5:35:29 AM,0.00019803,0.00019779,-0.00000024,-0.121193759,,
Apr/16/2018 5:35:29 AM,IOTABTC,Apr/16/2018 5:32:05 AM,Apr/16/2018 5:35:29 AM,0.00019803,0.00019779,-0.00000024,-0.121193759,,
Apr/16/2018 5:35:30 AM,IOTABTC,Apr/16/2018 5:35:30 AM,Apr/16/2018 5:35:29 AM,0.00019800,0.00019779,-0.00000021,-0.121193759,,
Apr/16/2018 5:35:36 AM,IOTABTC,Apr/16/2018 5:35:36 AM,Apr/16/2018 5:35:29 AM,0.00019799,0.00019779,-0.00000020,-0.121193759,,
Apr/16/2018 5:35:56 AM,IOTABTC,Apr/16/2018 5:35:36 AM,Apr/16/2018 5:35:56 AM,0.00019799,0.00019779,-0.00000020,-0.101015203,,
Apr/16/2018 5:35:56 AM,IOTABTC,Apr/16/2018 5:35:36 AM,Apr/16/2018 5:35:56 AM,0.00019799,0.00019779,-0.00000020,-0.101015203,,
Apr/16/2018 5:35:56 AM,IOTABTC,Apr/16/2018 5:35:36 AM,Apr/16/2018 5:35:56 AM,0.00019799,0.00019779,-0.00000020,-0.101015203,,
Apr/16/2018 5:35:57 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:35:56 AM,0.00019799,0.00019779,-0.00000020,-0.101015203,,
Apr/16/2018 5:36:01 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:01 AM,0.00019799,0.00019781,-0.00000018,-0.090913683,,
Apr/16/2018 5:36:03 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:03 AM,0.00019799,0.00019781,-0.00000018,-0.090913683,,
Apr/16/2018 5:36:03 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:03 AM,0.00019799,0.00019781,-0.00000018,-0.090913683,,
Apr/16/2018 5:36:04 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:04 AM,0.00019799,0.00019781,-0.00000018,-0.090913683,,
Apr/16/2018 5:36:06 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:06 AM,0.00019799,0.00019781,-0.00000018,-0.090913683,,
Apr/16/2018 5:36:07 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:07 AM,0.00019799,0.00019781,-0.00000018,-0.090913683,,
Apr/16/2018 5:36:22 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:22 AM,0.00019799,0.00019780,-0.00000019,-0.095964443,,
Apr/16/2018 5:36:23 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:23 AM,0.00019799,0.00019780,-0.00000019,-0.095964443,,
Apr/16/2018 5:36:23 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:23 AM,0.00019799,0.00019780,-0.00000019,-0.095964443,,
Apr/16/2018 5:36:23 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:23 AM,0.00019799,0.00019780,-0.00000019,-0.095964443,,
Apr/16/2018 5:36:23 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:23 AM,0.00019799,0.00019780,-0.00000019,-0.095964443,,
Apr/16/2018 5:36:23 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:23 AM,0.00019799,0.00019780,-0.00000019,-0.095964443,,
Apr/16/2018 5:36:27 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:27 AM,0.00019799,0.00019780,-0.00000019,-0.095964443,,
Apr/16/2018 5:36:27 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:27 AM,0.00019799,0.00019780,-0.00000019,-0.095964443,,
Apr/16/2018 5:36:28 AM,IOTABTC,Apr/16/2018 5:35:57 AM,Apr/16/2018 5:36:28 AM,0.00019799,0.00019780,-0.00000019,-0.095964443,,
Apr/16/2018 5:36:52 AM,IOTABTC,Apr/16/2018 5:36:52 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:36:53 AM,IOTABTC,Apr/16/2018 5:36:53 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:36:53 AM,IOTABTC,Apr/16/2018 5:36:53 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:36:53 AM,IOTABTC,Apr/16/2018 5:36:53 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:36:54 AM,IOTABTC,Apr/16/2018 5:36:54 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:36:54 AM,IOTABTC,Apr/16/2018 5:36:54 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:36:54 AM,IOTABTC,Apr/16/2018 5:36:54 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:36:55 AM,IOTABTC,Apr/16/2018 5:36:55 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:36:57 AM,IOTABTC,Apr/16/2018 5:36:57 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:36:57 AM,IOTABTC,Apr/16/2018 5:36:57 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:36:58 AM,IOTABTC,Apr/16/2018 5:36:58 AM,Apr/16/2018 5:36:28 AM,0.00019800,0.00019780,-0.00000020,-0.095964443,,
Apr/16/2018 5:37:00 AM,IOTABTC,Apr/16/2018 5:37:00 AM,Apr/16/2018 5:36:28 AM,0.00019798,0.00019780,-0.00000018,-0.095964443,,
Apr/16/2018 5:37:00 AM,IOTABTC,Apr/16/2018 5:37:00 AM,Apr/16/2018 5:36:28 AM,0.00019798,0.00019780,-0.00000018,-0.095964443,,
Apr/16/2018 5:37:11 AM,IOTABTC,Apr/16/2018 5:37:11 AM,Apr/16/2018 5:36:28 AM,0.00019798,0.00019780,-0.00000018,-0.095964443,,
Apr/16/2018 5:37:11 AM,IOTABTC,Apr/16/2018 5:37:11 AM,Apr/16/2018 5:36:28 AM,0.00019798,0.00019780,-0.00000018,-0.095964443,,
Apr/16/2018 5:37:12 AM,IOTABTC,Apr/16/2018 5:37:12 AM,Apr/16/2018 5:36:28 AM,0.00019798,0.00019780,-0.00000018,-0.095964443,,
Apr/16/2018 5:37:13 AM,IOTABTC,Apr/16/2018 5:37:13 AM,Apr/16/2018 5:36:28 AM,0.00019798,0.00019780,-0.00000018,-0.095964443,,
Apr/16/2018 5:37:13 AM,IOTABTC,Apr/16/2018 5:37:13 AM,Apr/16/2018 5:36:28 AM,0.00019798,0.00019780,-0.00000018,-0.095964443,,
Apr/16/2018 5:37:13 AM,IOTABTC,Apr/16/2018 5:37:13 AM,Apr/16/2018 5:36:28 AM,0.00019798,0.00019780,-0.00000018,-0.095964443,,
